country_name,country_code,region,income_group,indicator_name,indicator_code,year,inflation_rate
AMERICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),LAC,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2022,8.27477490232654
AMERICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),LAC,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2023,4.6127928384328
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1960,0.0
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1961,0.0
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1962,0.0
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1963,0.0
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1964,0.0
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1965,7.02025240391421
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1966,9.01473497340578
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1967,4.50031948316103
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1968,2.20864119998775
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1969,3.62228920927622
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1970,5.60839849374493
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1971,2.87265944633264
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1972,6.39579175585928
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1973,14.1852942525168
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1974,23.2346864409169
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1975,7.10598888336972
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1976,-0.89185852634482
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1977,9.10316146742325
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1978,6.74239195913019
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1979,7.27136517189954
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1980,13.3113668435427
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1981,11.8799135925283
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1982,9.84677216779704
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1983,12.3772380782713
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1984,7.03770661157025
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1985,5.55642423236554
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1986,9.22595700190572
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1987,8.80112581251833
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1988,8.98300338208989
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1989,7.84426473740044
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1990,8.9712325027325
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1991,12.2751729438893
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1992,11.7878170418134
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1993,9.97366476029209
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1994,8.34928672883386
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1995,9.48754836789367
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1996,8.97715233826453
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1997,7.16425211462724
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1998,9.36424300683229
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1999,4.69170563048438
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2000,4.0094359104519
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2001,3.14826144590618
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2002,3.33256493271913
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2003,3.80585899528851
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2004,4.10593698272959
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2005,6.94147541057457
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2006,6.77492886028207
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2007,7.19672897490471
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2008,10.9746442017878
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2009,4.9768244765374
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2010,7.58152977621469
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2011,10.2502450334266
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2012,9.46940335888468
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2013,7.61128126406368
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2014,6.82864780544374
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2015,4.15825589072151
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2016,4.17139021053482
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2017,4.52022867508868
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2018,3.33139516437675
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2019,3.6289496588547
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2020,5.69107474746211
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2021,5.54565430773473
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2022,7.6507917679853
ASIA MERIDIONAL,SAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2023,7.11475951738199
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1960,0.0
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1961,0.0
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1962,0.0
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1963,0.0
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1964,0.0
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1965,7.02025240391421
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1966,9.01473497340578
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1967,4.50031948316103
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1968,2.20864119998775
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1969,3.62228920927622
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1970,5.60839849374493
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1971,2.87265944633264
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1972,6.39579175585928
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1973,14.1852942525168
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1974,23.2346864409169
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1975,7.10598888336972
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1976,-0.89185852634482
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1977,9.10316146742325
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1978,6.74239195913019
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1979,7.27136517189954
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1980,13.3113668435427
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1981,11.8799135925283
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1982,9.84677216779704
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1983,12.3772380782713
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1984,7.03770661157025
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1985,5.55642423236554
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1986,9.22595700190572
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1987,8.80112581251833
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1988,8.98300338208989
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1989,7.84426473740044
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1990,8.9712325027325
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1991,12.2751729438893
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1992,11.7878170418134
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1993,9.97366476029209
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1994,8.34928672883386
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1995,9.48754836789367
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1996,8.97715233826453
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1997,7.16425211462724
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1998,9.36424300683229
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1999,4.69170563048438
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2000,4.0094359104519
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2001,3.14826144590618
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2002,3.33256493271913
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2003,3.80585899528851
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2004,4.10593698272959
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2005,6.94147541057457
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2006,6.77492886028207
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2007,7.19672897490471
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2008,10.9746442017878
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2009,4.9768244765374
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2010,7.58152977621469
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2011,10.2502450334266
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2012,9.46940335888468
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2013,7.61128126406368
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2014,6.82864780544374
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2015,4.15825589072151
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2016,4.17139021053482
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2017,4.52022867508868
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2018,3.33139516437675
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2019,3.6289496588547
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2020,5.69107474746211
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2021,5.54565430773473
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2022,7.6507917679853
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,2023,7.11475951738199
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1960,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1961,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1962,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1963,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1964,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1965,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1966,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1967,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1968,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1969,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1970,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1971,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1972,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1973,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1974,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1975,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1976,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1977,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1978,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1979,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1980,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,"INFLACION, PRECIOS AL CONSUMIDOR (% ANUAL)",FP.CPI.TOTL.ZG,1981,0.0
